[43, 90, 137, 243, 247, 281, 291, 311, 325, 334]
[21, 24, 34, 57, 73, 137, 139, 167, 198, 217]
[2, 13, 49, 76, 143, 150, 161, 191, 238, 318]
[116, 129, 132, 169, 191, 212, 217, 265, 297, 343]
[37, 171, 187, 211, 215, 216, 269, 296, 303, 331]
[1, 31, 104, 118, 132, 161, 179, 287, 320, 349]
[94, 96, 101, 118, 128, 152, 189, 261, 270, 282]
[53, 77, 101, 120, 176, 210, 230, 234, 332, 350]
[10, 50, 55, 85, 89, 103, 138, 164, 295, 313]
[2, 34, 43, 133, 161, 245, 294, 312, 333, 343]
[13, 19, 134, 199, 224, 261, 308, 328, 336, 340]
[45, 57, 62, 120, 199, 201, 232, 248, 325, 326]
[31, 47, 93, 184, 226, 228, 242, 258, 295, 340]
[71, 104, 105, 111, 124, 132, 140, 230, 297, 324]
[21, 36, 42, 58, 61, 144, 174, 210, 240, 309]
[15, 24, 28, 48, 62, 156, 182, 185, 238, 242]
[28, 99, 155, 176, 212, 279, 288, 304, 318, 347]
[0, 13, 22, 103, 194, 201, 253, 254, 338, 339]
[32, 53, 88, 124, 130, 202, 225, 229, 312, 321]
[10, 90, 95, 153, 159, 221, 248, 269, 312, 343]
[2, 64, 67, 68, 140, 157, 166, 222, 253, 297]
[28, 40, 56, 103, 133, 180, 265, 310, 318, 345]
[10, 15, 34, 69, 78, 191, 213, 301, 322, 344]
[0, 15, 16, 26, 69, 90, 136, 193, 330, 335]
[32, 38, 112, 158, 203, 233, 290, 291, 315, 322]
[64, 76, 169, 173, 175, 216, 245, 251, 271, 304]
[53, 101, 152, 181, 236, 278, 279, 281, 289, 302]
[6, 11, 58, 161, 172, 176, 204, 242, 259, 268]
[46, 49, 95, 127, 138, 236, 260, 274, 309, 315]
[0, 15, 16, 48, 94, 114, 123, 149, 293, 336]
[28, 99, 148, 172, 187, 221, 244, 250, 257, 300]
[46, 75, 88, 94, 175, 183, 224, 261, 299, 314]
[23, 42, 59, 98, 99, 116, 244, 293, 305, 314]
[56, 126, 150, 172, 196, 210, 305, 312, 341, 345]
[1, 74, 138, 160, 164, 175, 217, 276, 297, 307]
[2, 20, 23, 42, 77, 157, 176, 191, 206, 272]
[0, 65, 87, 103, 120, 262, 263, 267, 282, 283]
[57, 72, 108, 123, 147, 173, 260, 294, 324, 330]
[41, 55, 84, 138, 168, 206, 214, 229, 266, 309]
[0, 22, 32, 119, 122, 145, 188, 234, 280, 328]
[37, 78, 102, 130, 176, 186, 267, 270, 284, 342]
[0, 49, 60, 66, 93, 180, 200, 227, 311, 342]
[7, 10, 52, 110, 119, 130, 193, 194, 206, 291]
[6, 55, 111, 156, 219, 243, 268, 310, 326, 340]
[41, 59, 98, 115, 149, 181, 210, 221, 279, 344]
[40, 85, 160, 181, 203, 272, 308, 327, 332, 350]
[4, 6, 14, 55, 90, 100, 181, 271, 275, 346]
[10, 27, 56, 58, 118, 156, 202, 324, 325, 349]
[0, 16, 20, 64, 68, 178, 245, 285, 309, 317]
[10, 57, 88, 94, 105, 110, 120, 136, 161, 265]
[36, 99, 109, 134, 146, 209, 234, 255, 312, 333]
[65, 81, 88, 89, 150, 168, 186, 211, 252, 305]
[40, 81, 88, 129, 138, 165, 196, 265, 311, 337]
[13, 30, 59, 79, 85, 116, 189, 231, 267, 291]
[17, 68, 83, 98, 151, 173, 236, 244, 303, 342]
[13, 22, 26, 48, 60, 98, 195, 201, 256, 282]
[0, 38, 61, 134, 138, 177, 202, 232, 279, 302]
[24, 81, 123, 131, 150, 215, 240, 241, 250, 280]
[62, 65, 115, 131, 144, 196, 207, 235, 303, 321]
[42, 62, 95, 144, 201, 202, 206, 218, 302, 344]
[12, 83, 137, 145, 154, 181, 228, 238, 289, 348]
[36, 50, 94, 101, 224, 244, 287, 302, 310, 334]
[12, 23, 94, 104, 218, 235, 302, 306, 312, 314]
[57, 73, 135, 188, 209, 241, 256, 259, 281, 293]
[9, 16, 17, 29, 32, 62, 239, 278, 301, 313]
[21, 50, 66, 116, 127, 147, 165, 176, 180, 330]
[3, 7, 12, 18, 23, 58, 88, 183, 203, 305]
[38, 40, 56, 161, 176, 215, 254, 287, 302, 338]
[4, 34, 57, 122, 161, 173, 257, 258, 265, 340]
[0, 59, 139, 210, 226, 232, 235, 256, 261, 263]
[18, 80, 105, 125, 158, 180, 192, 193, 247, 269]
[52, 117, 152, 164, 165, 228, 254, 258, 273, 274]
[2, 16, 45, 115, 155, 182, 204, 303, 314, 320]
[50, 87, 98, 137, 142, 156, 181, 205, 224, 227]
[44, 64, 113, 174, 224, 231, 247, 307, 329, 347]
[22, 37, 81, 86, 221, 237, 249, 292, 293, 330]
