[29, 37, 40, 49, 89, 106, 138, 143, 163, 197]
[3, 9, 80, 102, 148, 154, 159, 177, 193, 197]
[2, 7, 38, 47, 56, 64, 150, 151, 186, 195]
[14, 43, 55, 82, 106, 117, 119, 134, 180, 192]
[40, 48, 51, 73, 119, 126, 129, 147, 179, 183]
[4, 12, 16, 26, 60, 75, 86, 91, 96, 110]
[10, 23, 31, 95, 97, 104, 107, 141, 154, 193]
[3, 13, 35, 60, 65, 73, 112, 141, 192, 197]
[43, 67, 106, 134, 150, 153, 156, 193, 197, 200]
[5, 18, 29, 81, 91, 137, 150, 153, 188, 195]
[3, 4, 35, 45, 53, 67, 85, 145, 163, 194]
[23, 34, 43, 46, 63, 81, 121, 153, 163, 178]
[20, 51, 73, 105, 135, 137, 140, 180, 182, 186]
[9, 16, 26, 58, 80, 96, 105, 111, 129, 185]
[36, 72, 113, 134, 136, 166, 177, 179, 196, 200]
[6, 19, 37, 65, 71, 86, 97, 113, 146, 150]
[81, 94, 118, 127, 136, 153, 156, 165, 172, 191]
[6, 21, 28, 45, 81, 82, 98, 133, 155, 161]
[17, 23, 24, 73, 95, 96, 117, 125, 131, 193]
[20, 43, 50, 75, 99, 124, 144, 174, 194, 198]
[26, 35, 45, 77, 105, 108, 120, 127, 183, 196]
[53, 64, 71, 82, 85, 90, 119, 132, 144, 152]
[39, 44, 45, 51, 58, 116, 137, 140, 144, 178]
[5, 49, 50, 84, 102, 121, 160, 177, 185, 190]
[19, 20, 49, 86, 97, 121, 137, 138, 143, 165]
[46, 53, 61, 74, 121, 124, 134, 172, 180, 195]
[16, 19, 29, 44, 88, 108, 126, 191, 194, 199]
[65, 75, 82, 96, 121, 133, 138, 146, 173, 197]
[3, 12, 59, 66, 67, 75, 100, 113, 131, 138]
[75, 77, 100, 113, 115, 118, 144, 159, 165, 195]
[0, 10, 44, 50, 53, 70, 89, 93, 153, 169]
[12, 23, 71, 102, 110, 144, 155, 160, 176, 177]
[4, 90, 93, 96, 111, 116, 183, 187, 196, 199]
[25, 27, 46, 58, 63, 92, 94, 121, 166, 183]
[5, 42, 51, 59, 120, 121, 134, 175, 177, 189]
[4, 23, 36, 55, 57, 73, 78, 127, 151, 154]
[43, 55, 83, 94, 107, 117, 131, 149, 156, 179]
[64, 86, 101, 107, 122, 127, 134, 140, 150, 153]
[4, 17, 22, 27, 75, 78, 102, 135, 171, 179]
[13, 60, 81, 146, 166, 178, 180, 181, 182, 194]
[11, 17, 52, 73, 118, 143, 144, 179, 185, 194]
[16, 18, 19, 36, 41, 49, 61, 151, 152, 180]
[3, 36, 41, 59, 129, 140, 148, 156, 167, 188]
[18, 26, 57, 96, 142, 165, 174, 184, 191, 196]
[66, 75, 80, 81, 119, 137, 139, 142, 171, 184]
[21, 29, 41, 57, 69, 89, 141, 144, 145, 168]
[33, 50, 55, 89, 111, 146, 155, 160, 165, 167]
[27, 83, 87, 122, 125, 128, 139, 166, 183, 199]
[30, 40, 56, 90, 117, 129, 138, 158, 159, 189]
[1, 8, 61, 70, 79, 87, 118, 138, 184, 197]
[4, 9, 38, 48, 69, 70, 90, 104, 111, 129]
[4, 13, 69, 80, 86, 137, 141, 162, 177, 184]
[4, 57, 80, 112, 113, 120, 140, 142, 188, 199]
[14, 16, 47, 84, 90, 94, 97, 100, 105, 200]
[15, 20, 57, 65, 68, 81, 104, 120, 123, 160]
[0, 10, 27, 50, 82, 96, 121, 131, 140, 196]
[31, 42, 51, 63, 71, 83, 92, 135, 159, 179]
[5, 20, 40, 44, 50, 84, 108, 152, 154, 187]
[2, 22, 32, 38, 58, 93, 109, 177, 183, 198]
[2, 23, 38, 77, 79, 89, 144, 160, 179, 191]
[26, 45, 49, 54, 73, 105, 128, 142, 161, 190]
[6, 23, 60, 63, 78, 82, 93, 95, 162, 168]
[3, 17, 21, 34, 61, 64, 80, 104, 106, 192]
[22, 49, 70, 75, 82, 90, 98, 124, 158, 176]
[8, 17, 34, 46, 65, 84, 126, 127, 130, 174]
[97, 105, 114, 138, 149, 151, 160, 164, 195, 196]
