[0, 48, 67, 68, 73, 77, 95, 130, 146, 150]
[1, 3, 51, 74, 87, 121, 123, 131, 140, 150]
[1, 15, 20, 52, 58, 67, 84, 97, 128, 150]
[4, 9, 28, 39, 51, 60, 64, 111, 133, 150]
[17, 27, 50, 53, 55, 98, 101, 113, 115, 150]
[16, 44, 47, 71, 72, 107, 135, 145, 149, 150]
[22, 38, 44, 56, 57, 71, 78, 97, 148, 150]
[21, 32, 39, 55, 71, 104, 112, 122, 126, 150]
[3, 31, 46, 69, 77, 89, 116, 120, 131, 150]
[12, 32, 45, 59, 65, 105, 111, 130, 132, 150]
[28, 29, 38, 39, 111, 117, 131, 134, 146, 150]
[45, 55, 69, 117, 121, 133, 141, 143, 149, 150]
[0, 14, 36, 74, 76, 81, 130, 134, 148, 150]
[0, 3, 5, 8, 17, 90, 93, 106, 134, 150]
[22, 24, 35, 59, 71, 80, 115, 133, 142, 150]
[1, 16, 60, 66, 83, 96, 105, 136, 138, 150]
[15, 36, 39, 46, 49, 69, 76, 110, 127, 150]
[18, 65, 86, 95, 103, 105, 108, 117, 122, 150]
[4, 13, 30, 44, 75, 103, 120, 127, 133, 150]
[8, 11, 30, 31, 50, 56, 77, 118, 122, 150]
[6, 9, 23, 39, 43, 63, 95, 99, 111, 150]
[15, 16, 67, 75, 84, 87, 115, 139, 149, 150]
[7, 42, 56, 99, 110, 112, 130, 145, 149, 150]
[38, 41, 66, 82, 89, 100, 103, 132, 138, 150]
[22, 27, 37, 38, 43, 57, 61, 99, 144, 150]
[7, 15, 31, 42, 61, 68, 97, 109, 136, 150]
[0, 11, 88, 96, 97, 113, 121, 134, 141, 150]
[34, 56, 123, 128, 129, 130, 134, 135, 142, 150]
[4, 28, 43, 53, 60, 74, 91, 96, 132, 150]
[3, 31, 34, 49, 51, 84, 92, 100, 132, 150]
[10, 23, 25, 70, 78, 106, 117, 139, 146, 150]
[8, 12, 16, 50, 56, 87, 105, 128, 130, 150]
[0, 18, 31, 52, 100, 102, 103, 106, 141, 150]
[28, 38, 71, 102, 121, 132, 136, 139, 141, 150]
[1, 35, 49, 55, 69, 74, 83, 99, 118, 150]
[4, 12, 23, 33, 72, 87, 88, 118, 141, 150]
[30, 64, 87, 112, 113, 134, 135, 143, 148, 150]
[3, 38, 41, 53, 95, 107, 108, 120, 144, 150]
[28, 30, 38, 39, 77, 87, 109, 132, 141, 150]
[19, 25, 37, 73, 81, 98, 131, 136, 145, 150]
[7, 14, 57, 69, 122, 124, 134, 136, 143, 150]
[5, 9, 72, 86, 89, 112, 137, 142, 149, 150]
[3, 13, 90, 113, 122, 128, 138, 139, 145, 150]
[20, 32, 46, 51, 78, 111, 128, 137, 141, 150]
[11, 13, 42, 64, 72, 98, 119, 131, 149, 150]
[29, 32, 52, 54, 87, 131, 134, 139, 147, 150]
[5, 14, 44, 58, 61, 123, 132, 144, 147, 150]
[22, 24, 51, 55, 81, 96, 101, 124, 138, 150]
[0, 65, 68, 98, 100, 107, 130, 141, 142, 150]
[3, 36, 38, 47, 49, 75, 86, 117, 118, 150]
[5, 24, 66, 67, 79, 82, 89, 103, 134, 150]
[22, 51, 52, 62, 65, 84, 112, 116, 134, 150]
[18, 43, 53, 60, 89, 113, 139, 143, 149, 150]
[16, 30, 35, 37, 45, 70, 73, 88, 110, 150]
[30, 38, 41, 53, 75, 84, 120, 121, 146, 150]
[11, 12, 16, 27, 56, 74, 111, 113, 146, 150]
[8, 44, 55, 64, 82, 113, 127, 132, 139, 150]
[7, 9, 22, 34, 86, 107, 115, 117, 136, 150]
[0, 22, 35, 59, 85, 103, 104, 116, 147, 150]
[4, 19, 32, 56, 67, 68, 69, 75, 90, 150]
[20, 29, 36, 43, 48, 77, 79, 102, 107, 150]
[7, 9, 40, 62, 93, 99, 105, 111, 126, 150]
[64, 69, 70, 73, 89, 105, 125, 137, 149, 150]
[13, 32, 33, 38, 60, 73, 92, 112, 138, 150]
[45, 47, 50, 76, 86, 92, 120, 125, 132, 150]
[5, 18, 32, 61, 76, 80, 88, 97, 134, 150]
[5, 27, 28, 46, 59, 87, 114, 132, 142, 150]
[38, 40, 55, 66, 68, 108, 124, 126, 146, 150]
[35, 36, 45, 57, 78, 105, 113, 117, 144, 150]
[7, 12, 30, 38, 58, 69, 124, 135, 141, 150]
[17, 32, 38, 50, 53, 54, 56, 67, 130, 150]
[5, 7, 16, 37, 48, 70, 76, 99, 104, 150]
[0, 3, 15, 47, 80, 96, 113, 120, 133, 150]
[16, 23, 29, 65, 79, 94, 109, 136, 144, 150]
[3, 9, 11, 69, 113, 114, 126, 142, 145, 150]
[24, 28, 70, 73, 88, 91, 92, 102, 113, 150]
[7, 34, 35, 36, 53, 84, 118, 120, 128, 150]
[26, 38, 63, 65, 77, 105, 123, 127, 148, 150]
[12, 20, 28, 94, 99, 101, 112, 119, 144, 150]
[20, 38, 42, 53, 91, 115, 138, 140, 148, 150]
[10, 23, 43, 79, 94, 101, 104, 121, 149, 150]
[1, 20, 21, 41, 61, 108, 110, 125, 128, 150]
[4, 45, 93, 117, 129, 134, 136, 139, 146, 150]
[13, 54, 71, 73, 74, 87, 89, 96, 121, 150]
[18, 32, 40, 44, 63, 69, 75, 86, 116, 150]
[11, 46, 48, 58, 59, 84, 123, 141, 145, 150]
[6, 11, 20, 39, 44, 54, 68, 74, 91, 150]
[19, 49, 57, 64, 65, 103, 115, 122, 148, 150]
[15, 19, 33, 60, 63, 100, 107, 108, 131, 150]
[7, 27, 49, 55, 86, 94, 99, 107, 139, 150]
