[31, 59, 72, 162, 163, 170, 184, 189, 198, 200]
[9, 65, 78, 85, 120, 125, 141, 142, 144, 200]
[55, 80, 103, 133, 149, 163, 164, 187, 199, 200]
[10, 13, 26, 49, 104, 117, 124, 174, 185, 200]
[15, 45, 96, 115, 147, 151, 160, 166, 191, 200]
[14, 53, 78, 89, 131, 146, 167, 178, 196, 200]
[23, 27, 43, 48, 67, 78, 94, 113, 168, 200]
[4, 30, 68, 69, 76, 108, 110, 137, 167, 200]
[27, 49, 85, 100, 122, 155, 187, 188, 193, 200]
[22, 35, 61, 67, 115, 138, 140, 182, 193, 200]
[7, 62, 72, 83, 92, 95, 172, 175, 180, 200]
[25, 33, 55, 89, 100, 128, 139, 150, 186, 200]
[8, 20, 68, 70, 86, 111, 176, 178, 180, 200]
[36, 61, 68, 97, 99, 101, 107, 141, 196, 200]
[19, 49, 61, 93, 115, 132, 142, 184, 197, 200]
[10, 11, 73, 82, 99, 113, 155, 158, 161, 200]
[7, 9, 58, 74, 146, 158, 170, 190, 191, 200]
[72, 82, 84, 99, 108, 121, 144, 172, 173, 200]
[1, 29, 31, 37, 58, 66, 134, 145, 153, 200]
[10, 63, 68, 69, 138, 140, 172, 186, 199, 200]
[1, 56, 57, 61, 95, 132, 158, 170, 173, 200]
[12, 54, 60, 72, 105, 127, 158, 166, 192, 200]
[4, 5, 13, 15, 46, 101, 107, 130, 145, 200]
[23, 67, 72, 75, 90, 93, 101, 105, 154, 200]
[35, 40, 57, 60, 77, 94, 112, 177, 198, 200]
[8, 13, 16, 51, 73, 113, 125, 141, 175, 200]
[47, 61, 79, 84, 130, 155, 176, 182, 197, 200]
[56, 62, 64, 72, 112, 132, 153, 154, 182, 200]
[6, 61, 65, 102, 109, 110, 145, 180, 190, 200]
[1, 12, 109, 111, 142, 144, 155, 160, 165, 200]
[0, 18, 22, 44, 51, 135, 138, 156, 199, 200]
[50, 65, 74, 75, 76, 99, 102, 168, 188, 200]
[5, 67, 79, 87, 92, 98, 122, 178, 191, 200]
[31, 67, 112, 113, 146, 158, 166, 167, 194, 200]
[25, 43, 81, 91, 107, 114, 156, 168, 192, 200]
[7, 15, 38, 46, 101, 134, 137, 152, 191, 200]
[29, 34, 47, 53, 61, 67, 75, 112, 139, 200]
[0, 35, 47, 62, 66, 73, 77, 118, 138, 200]
[39, 75, 94, 140, 145, 159, 164, 185, 194, 200]
[22, 38, 40, 50, 60, 78, 118, 145, 147, 200]
[33, 35, 77, 79, 93, 97, 141, 160, 166, 200]
[56, 86, 92, 110, 135, 153, 177, 179, 189, 200]
[12, 33, 38, 54, 92, 111, 119, 154, 197, 200]
[8, 33, 44, 141, 151, 163, 166, 188, 189, 200]
[19, 25, 51, 58, 156, 168, 171, 186, 191, 200]
[42, 43, 63, 69, 115, 140, 171, 197, 198, 200]
[17, 64, 92, 96, 113, 131, 142, 169, 170, 200]
[24, 45, 54, 60, 90, 134, 138, 160, 196, 200]
[25, 31, 37, 58, 100, 129, 141, 155, 171, 200]
[45, 100, 118, 134, 144, 152, 159, 184, 190, 200]
[14, 28, 64, 69, 138, 154, 173, 187, 188, 200]
[12, 43, 76, 80, 94, 98, 132, 150, 174, 200]
[8, 13, 24, 53, 62, 98, 148, 186, 196, 200]
[4, 38, 47, 78, 105, 128, 168, 195, 198, 200]
[8, 24, 25, 42, 99, 109, 115, 135, 154, 200]
[25, 32, 35, 44, 96, 108, 141, 153, 188, 200]
[1, 5, 40, 82, 93, 99, 107, 123, 134, 200]
[43, 44, 72, 132, 133, 150, 160, 173, 178, 200]
[10, 24, 42, 61, 67, 74, 89, 90, 110, 200]
[12, 24, 28, 39, 43, 56, 81, 120, 168, 200]
[35, 58, 59, 69, 126, 133, 154, 159, 182, 200]
[13, 14, 15, 47, 83, 159, 162, 173, 196, 200]
[0, 16, 48, 68, 72, 89, 135, 170, 191, 200]
[0, 64, 68, 70, 72, 108, 136, 141, 195, 200]
[10, 45, 65, 79, 126, 144, 155, 163, 197, 200]
[20, 33, 64, 65, 117, 118, 136, 141, 182, 200]
[23, 50, 124, 151, 154, 177, 186, 191, 193, 200]
[2, 38, 59, 70, 81, 99, 128, 143, 188, 200]
[59, 84, 85, 109, 122, 140, 178, 196, 199, 200]
[15, 45, 58, 84, 87, 112, 130, 152, 167, 200]
[0, 20, 92, 94, 134, 148, 155, 184, 193, 200]
[5, 7, 31, 56, 83, 91, 129, 144, 145, 200]
[28, 31, 39, 50, 96, 100, 116, 132, 185, 200]
[49, 58, 75, 80, 120, 137, 151, 153, 183, 200]
[8, 17, 50, 80, 86, 152, 162, 174, 199, 200]
[0, 6, 10, 72, 118, 121, 130, 134, 141, 200]
[3, 32, 36, 50, 73, 127, 168, 184, 193, 200]
[28, 34, 49, 91, 99, 118, 121, 133, 175, 200]
