[40, 109, 116, 159, 190, 222, 225, 249, 267, 282]
[84, 120, 129, 141, 144, 154, 213, 290, 294, 298]
[26, 84, 126, 153, 154, 217, 260, 271, 294, 296]
[72, 132, 159, 166, 167, 170, 186, 220, 229, 283]
[24, 35, 78, 112, 174, 182, 208, 210, 249, 263]
[56, 115, 128, 161, 179, 181, 204, 269, 285, 291]
[22, 59, 96, 119, 159, 186, 191, 198, 227, 250]
[5, 12, 16, 23, 32, 38, 97, 102, 105, 129]
[3, 10, 64, 103, 169, 205, 215, 223, 265, 280]
[98, 100, 125, 126, 136, 162, 165, 171, 222, 280]
[130, 134, 193, 206, 215, 217, 228, 241, 260, 300]
[39, 40, 43, 52, 93, 111, 128, 158, 216, 238]
[10, 14, 21, 40, 80, 84, 132, 189, 200, 250]
[84, 89, 90, 97, 157, 167, 205, 260, 263, 275]
[26, 29, 38, 43, 151, 172, 212, 261, 280, 284]
[55, 68, 73, 105, 118, 123, 145, 199, 228, 247]
[43, 55, 77, 104, 129, 153, 187, 235, 252, 278]
[70, 75, 99, 121, 122, 149, 175, 201, 237, 298]
[45, 57, 86, 103, 139, 147, 161, 201, 224, 240]
[26, 27, 61, 111, 125, 206, 273, 280, 286, 294]
[26, 75, 109, 112, 154, 159, 174, 249, 265, 285]
[41, 61, 130, 177, 199, 203, 228, 237, 245, 288]
[62, 94, 125, 197, 202, 206, 222, 224, 277, 282]
[59, 93, 103, 142, 169, 206, 210, 215, 232, 268]
[32, 36, 66, 84, 115, 148, 152, 185, 190, 289]
[1, 39, 49, 72, 92, 110, 175, 183, 186, 292]
[47, 72, 75, 126, 187, 232, 234, 261, 270, 286]
[12, 16, 23, 46, 69, 141, 175, 186, 222, 266]
[6, 19, 22, 34, 109, 123, 154, 185, 235, 281]
[4, 6, 18, 19, 31, 52, 156, 215, 241, 256]
[0, 26, 34, 57, 69, 77, 89, 141, 161, 176]
[17, 34, 81, 127, 131, 170, 197, 201, 276, 280]
[17, 18, 28, 35, 44, 97, 164, 165, 268, 297]
[9, 46, 62, 138, 152, 235, 270, 281, 285, 295]
[23, 34, 36, 64, 67, 85, 122, 171, 232, 257]
[38, 66, 78, 90, 111, 165, 226, 227, 266, 296]
[2, 15, 79, 94, 96, 106, 117, 143, 224, 248]
[9, 26, 42, 102, 179, 191, 198, 230, 246, 256]
[55, 66, 70, 77, 94, 120, 163, 246, 288, 294]
[36, 81, 169, 221, 234, 249, 250, 271, 277, 280]
[11, 15, 58, 99, 106, 190, 194, 205, 265, 285]
[11, 17, 32, 40, 93, 115, 196, 235, 279, 283]
[58, 86, 120, 131, 146, 200, 209, 215, 244, 295]
[55, 109, 137, 144, 157, 200, 202, 215, 259, 291]
[38, 40, 46, 92, 111, 112, 131, 204, 223, 264]
[70, 86, 118, 144, 146, 148, 178, 179, 222, 282]
[1, 56, 66, 76, 184, 187, 188, 228, 253, 282]
[24, 47, 112, 124, 157, 189, 191, 192, 295, 297]
[13, 43, 67, 124, 147, 155, 178, 180, 210, 213]
[12, 59, 139, 144, 155, 175, 218, 223, 231, 274]
[6, 20, 107, 124, 156, 186, 230, 231, 247, 275]
[19, 66, 128, 155, 159, 183, 219, 221, 232, 244]
[31, 38, 45, 99, 141, 160, 207, 231, 235, 265]
[7, 12, 38, 45, 142, 157, 168, 220, 262, 297]
[86, 122, 161, 204, 205, 241, 251, 283, 288, 293]
[65, 73, 94, 123, 140, 189, 198, 237, 261, 299]
[21, 67, 99, 169, 197, 210, 229, 231, 275, 292]
[41, 66, 91, 159, 160, 181, 195, 199, 275, 278]
[36, 123, 152, 155, 159, 171, 190, 193, 232, 289]
[33, 90, 103, 149, 169, 170, 194, 256, 272, 282]
[45, 55, 77, 158, 207, 218, 247, 253, 283, 296]
[6, 23, 31, 108, 110, 160, 221, 245, 292, 298]
[32, 74, 100, 134, 166, 177, 191, 231, 257, 275]
[13, 19, 29, 73, 76, 124, 150, 206, 249, 254]
[72, 80, 86, 87, 91, 152, 169, 186, 262, 273]
[11, 89, 98, 113, 115, 117, 122, 165, 173, 288]
