[58, 64, 66, 77, 88, 151, 188, 224, 272, 300]
[12, 44, 53, 68, 160, 167, 178, 238, 239, 300]
[32, 48, 87, 88, 128, 133, 151, 267, 282, 300]
[19, 28, 39, 62, 93, 144, 194, 232, 236, 300]
[12, 95, 115, 198, 235, 246, 257, 279, 298, 300]
[21, 83, 120, 140, 180, 197, 201, 267, 287, 300]
[24, 25, 100, 182, 213, 240, 263, 272, 289, 300]
[24, 50, 93, 106, 151, 163, 273, 274, 289, 300]
[53, 73, 77, 155, 160, 181, 206, 259, 275, 300]
[79, 95, 144, 153, 186, 208, 238, 292, 296, 300]
[73, 105, 178, 181, 209, 256, 258, 271, 287, 300]
[104, 125, 148, 149, 165, 184, 199, 207, 251, 300]
[60, 104, 124, 129, 141, 155, 183, 193, 217, 300]
[13, 23, 42, 71, 191, 250, 251, 267, 281, 300]
[8, 26, 57, 69, 198, 199, 211, 240, 294, 300]
[14, 25, 117, 135, 163, 208, 229, 249, 254, 300]
[43, 59, 74, 120, 196, 250, 266, 275, 297, 300]
[22, 106, 165, 211, 214, 249, 260, 264, 271, 300]
[12, 66, 99, 108, 138, 170, 181, 229, 298, 300]
[13, 44, 53, 70, 112, 122, 162, 195, 229, 300]
[1, 72, 83, 134, 135, 159, 162, 224, 292, 300]
[73, 115, 159, 185, 221, 261, 268, 274, 288, 300]
[15, 41, 69, 101, 123, 136, 219, 239, 294, 300]
[123, 130, 145, 147, 199, 237, 240, 271, 291, 300]
[9, 10, 21, 102, 105, 137, 197, 286, 299, 300]
[21, 24, 51, 66, 90, 112, 135, 140, 201, 300]
[18, 21, 24, 91, 104, 186, 188, 235, 286, 300]
[26, 45, 67, 82, 172, 178, 211, 236, 257, 300]
[6, 35, 68, 79, 84, 85, 160, 202, 203, 300]
[3, 40, 53, 74, 90, 131, 198, 229, 271, 300]
[37, 62, 157, 174, 186, 214, 237, 241, 280, 300]
[1, 6, 36, 54, 75, 120, 136, 213, 252, 300]
[24, 43, 48, 124, 166, 189, 212, 240, 253, 300]
[9, 35, 48, 107, 119, 132, 254, 288, 294, 300]
[40, 68, 95, 115, 139, 150, 179, 215, 222, 300]
[2, 21, 25, 27, 64, 101, 208, 214, 298, 300]
[10, 58, 61, 199, 205, 218, 225, 254, 280, 300]
[1, 7, 22, 53, 170, 185, 213, 262, 290, 300]
[59, 74, 118, 126, 132, 181, 219, 248, 257, 300]
[9, 10, 30, 57, 81, 120, 165, 175, 261, 300]
[55, 75, 80, 109, 160, 197, 201, 222, 278, 300]
[43, 45, 51, 110, 182, 237, 244, 283, 289, 300]
[2, 10, 24, 96, 102, 130, 167, 261, 265, 300]
[66, 74, 81, 108, 141, 153, 183, 185, 292, 300]
[16, 53, 70, 100, 112, 118, 199, 205, 247, 300]
[77, 104, 151, 155, 258, 259, 265, 267, 274, 300]
[3, 31, 53, 75, 149, 174, 226, 278, 282, 300]
[11, 84, 87, 101, 169, 178, 235, 253, 262, 300]
[47, 62, 83, 91, 105, 164, 239, 272, 282, 300]
[73, 125, 126, 173, 193, 212, 224, 242, 288, 300]
[3, 59, 63, 78, 150, 166, 174, 181, 241, 300]
[74, 120, 150, 229, 231, 232, 239, 261, 264, 300]
[18, 82, 102, 133, 139, 193, 215, 260, 264, 300]
[13, 34, 68, 98, 108, 137, 259, 261, 297, 300]
[1, 67, 73, 111, 172, 240, 254, 271, 286, 300]
[16, 67, 94, 137, 228, 229, 241, 284, 290, 300]
[7, 24, 49, 76, 151, 174, 231, 259, 274, 300]
[9, 14, 20, 40, 121, 186, 215, 246, 287, 300]
[12, 45, 56, 104, 108, 116, 150, 156, 212, 300]
[8, 57, 175, 185, 200, 229, 242, 264, 271, 300]
[4, 17, 67, 155, 181, 262, 278, 285, 292, 300]
[21, 25, 27, 70, 90, 126, 139, 199, 227, 300]
[8, 28, 97, 112, 168, 175, 201, 213, 227, 300]
[21, 76, 86, 103, 186, 192, 212, 264, 293, 300]
[7, 16, 116, 131, 138, 152, 168, 180, 204, 300]
