[21, 92, 100, 111, 143, 145, 160, 175, 197, 203]
[10, 110, 123, 143, 149, 177, 179, 197, 205, 231]
[9, 20, 36, 67, 179, 182, 184, 234, 238, 249]
[7, 31, 61, 62, 99, 129, 185, 187, 210, 243]
[2, 36, 39, 43, 44, 101, 117, 215, 228, 249]
[1, 34, 168, 181, 183, 191, 203, 241, 247, 250]
[18, 29, 32, 183, 187, 201, 210, 218, 231, 232]
[65, 94, 143, 157, 163, 167, 179, 186, 220, 221]
[42, 57, 86, 93, 130, 140, 161, 192, 213, 237]
[15, 33, 67, 87, 143, 149, 165, 168, 198, 249]
[43, 53, 56, 101, 105, 117, 134, 169, 201, 250]
[2, 53, 84, 102, 109, 130, 143, 153, 177, 210]
[8, 10, 104, 111, 150, 174, 215, 221, 238, 243]
[44, 60, 114, 135, 140, 166, 183, 192, 204, 222]
[7, 30, 51, 78, 154, 160, 161, 190, 227, 231]
[38, 45, 56, 70, 117, 142, 195, 207, 216, 232]
[35, 46, 47, 62, 88, 103, 126, 135, 183, 249]
[1, 27, 108, 162, 175, 192, 200, 219, 237, 247]
[3, 11, 14, 77, 82, 116, 175, 193, 203, 228]
[27, 40, 104, 107, 191, 201, 208, 213, 230, 250]
[23, 47, 63, 85, 173, 187, 188, 209, 216, 244]
[8, 11, 68, 110, 126, 150, 183, 198, 231, 246]
[24, 28, 110, 125, 126, 154, 161, 180, 186, 208]
[12, 70, 87, 101, 125, 129, 153, 168, 201, 212]
[7, 37, 58, 61, 118, 132, 161, 170, 188, 211]
[11, 15, 24, 35, 77, 79, 161, 191, 208, 246]
[38, 90, 125, 127, 129, 142, 147, 175, 219, 227]
[7, 36, 37, 83, 89, 97, 137, 153, 154, 170]
[5, 28, 44, 83, 120, 134, 135, 147, 159, 250]
[11, 39, 46, 48, 79, 97, 106, 168, 233, 245]
[49, 80, 84, 90, 106, 124, 131, 146, 191, 192]
[7, 48, 61, 85, 88, 99, 153, 188, 217, 235]
[25, 33, 66, 79, 140, 149, 151, 159, 192, 221]
[16, 22, 26, 57, 136, 190, 216, 221, 241, 245]
[49, 89, 105, 109, 123, 150, 163, 175, 189, 190]
[20, 32, 39, 106, 114, 167, 201, 226, 233, 249]
[27, 49, 77, 111, 115, 145, 147, 148, 163, 198]
[3, 75, 93, 103, 121, 122, 127, 165, 215, 221]
[35, 39, 49, 82, 125, 131, 171, 184, 219, 220]
[6, 16, 65, 86, 99, 141, 174, 175, 189, 208]
[32, 37, 43, 48, 49, 59, 111, 162, 176, 182]
[32, 38, 60, 105, 106, 125, 150, 158, 159, 241]
[34, 37, 122, 142, 151, 171, 177, 178, 195, 215]
[24, 48, 68, 77, 82, 103, 112, 190, 220, 222]
